year,institution_name,inst_type_name,institution_city,state_abbv,CC_iss_name,total_open_acc,total_new_acc
2012,Texas Christian University,University,Fort Worth,TX,"FIA Card Services, N.A.",3304,0
2012,Texas Tech Alumni Association,Alumni Association,Lubbock,TX,Chase Bank,5353,4
2012,Texas Womens University Former Students Association,Alumni Association,Denton,TX,"FIA Card Services, N.A.",1057,0
2012,The Alumnae Association of Mount Holyoke College,Alumni Association,South Hadley,MA,"FIA Card Services, N.A.",343,3
2012,The Alumni Associationof the State University College at Potsdam,Alumni Association,Potsdam,NY,U.S. Bank National Association ND,377,25
2012,The Associated Alumnae and Alumni of the Sacred Heart,Alumni Association,St. Louis,MO,Capital One,15,4
2012,"The Association of Alumni, Former Students, and Friends of SIU",Alumni Association,Carbondale,IL,Chase Bank,2863,0
2012,The Board of Trustees of Northern Michigan University,University,Marquette,MI,"FIA Card Services, N.A.",839,4
2012,The Catholic University of America,University,Washington,DC,"FIA Card Services, N.A.",1104,1
2012,The Citadel Alumni Association,Alumni Association,Charleston,SC,U.S. Bank National Association ND,394,39
2012,The College of New Jersey Alumni Association,Alumni Association,Ewing,NJ,U.S. Bank National Association ND,694,53
2012,The College of the Holy Cross General Alumni Association,Alumni Association,Worcester,MA,"FIA Card Services, N.A.",1865,8
2012,The Colleges of the Seneca Inc,University,Geneva,NY,"FIA Card Services, N.A.",43,0
2012,The Ex Students Association of The University of Texas,Alumni Association,Austin,TX,"FIA Card Services, N.A.",27635,712
2012,The Foundation of the University of North Carolina at Charlotte,Foundation,Charlotte,NC,"FIA Card Services, N.A.",2354,9
2012,The Fraternity of Phi Gamma Delta Inc,Other,Lexington,KY,"FIA Card Services, N.A.",257,0
2012,The George Washington Alumni Association,Alumni Association,Washington,DC,"FIA Card Services, N.A.",2912,92
2012,The Kansas University Alumni Association,Alumni Association,Lawrence,KS,"INTRUST Bank, N.A.",11794,335
2012,The King's College,University,New York,NY,Capital One,0,0
2012,The Medical College of Virginia Alumni Association,Alumni Association,Richmond,VA,"FIA Card Services, N.A.",271,0
2012,The Ohio State University Alumni AssociationInc,Alumni Association,Columbus,OH,"FIA Card Services, N.A.",13750,18
2012,The Principia,University,St Louis,MO,UMB Bank,244,25
2012,The State University of West Georgia Foundation Inc,Foundation,Carrollton,GA,"FIA Card Services, N.A.",478,1
2012,The Trustees of Columbia University,University,New York,NY,"FIA Card Services, N.A.",8003,244
2012,The Trustees of Dartmouth College,University,Hanover,NH,"FIA Card Services, N.A.",2462,1
2012,"The United States Naval Academy Alumni Association, Inc.",Alumni Association,Annapolis,MD,Chase Bank,7633,76
2012,The University of Georgia Foundation,Foundation,Athens,GA,"FIA Card Services, N.A.",18208,659
2012,The William and Mary Alumni Association,Alumni Association,Williamsburg,VA,"FIA Card Services, N.A.",4619,64
2012,Theta Tau,Other,Austin,TX,"FIA Card Services, N.A.",195,0
2012,Thomas M Cooley Law School,University,Lansing,MI,"FIA Card Services, N.A.",90,1
2012,Thunderbird The American Graduate School of International Management,University,Glendale,AZ,"FIA Card Services, N.A.",283,0
2012,Towson University Foundation Inc,Foundation,Towson,MD,"FIA Card Services, N.A.",2370,5
2012,Trustees of the University of Pennsylvania,University,Philadelphia,PA,"FIA Card Services, N.A.",9837,213
2012,U.S. Coast Guard Academy Alumni Association,Alumni Association,New London,CT,USAA Savings Bank,222,240
2012,UB Alumni AssociationInc,Alumni Association,Buffalo,NY,"FIA Card Services, N.A.",1766,177
2012,UC Santa Barbara Alumni Association,Alumni Association,Santa Barbara,CA,Capital One,418,164
2012,UCLA Alumni Association,Alumni Association,Los Angeles,CA,"FIA Card Services, N.A.",24201,1521
2012,UCSD Alumni Association,Alumni Association,La Jolla,CA,"FIA Card Services, N.A.",295,8
2012,UMKC Alumni Association,Alumni Association,Kansas City,MO,UMB Bank,7,1
2012,UMKC Bloch School of Business,University,Kansas City,MO,UMB Bank,2,1
2012,UMKC College of Arts and Sciences,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC Conservatory of Music and Dance,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Biological Sciences,University,Kansas City,MO,UMB Bank,1,0
2012,UMKC School of Computing and Engineering,University,Kansas City,MO,UMB Bank,1,1
2012,UMKC School of Dentistry,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Education,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Graduate Studies,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Law,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Medicine,University,Kansas City,MO,UMB Bank,2,2
2012,UMKC School of Nursing,University,Kansas City,MO,UMB Bank,0,0
2012,UMKC School of Pharmacy,University,Kansas City,MO,UMB Bank,0,0
2012,Union College NY,University,Schenectady,NY,"FIA Card Services, N.A.",270,0
2012,Universidad Interamericana de Puerto Rico,University,San Juan,PR,"FIA Card Services, N.A.",3859,3
2012,University Louisiana Lafayette Alumni Association,Alumni Association,Lafayette,LA,U.S. Bank National Association ND,1387,56
2012,University of Alabama at Birmingham National Alumni Society,Alumni Association,Birmingham,AL,U.S. Bank National Association ND,658,59
2012,University of Alabama Huntsville Alumni Association,Alumni Association,Huntsville,Al,U.S. Bank National Association ND,132,12
2012,University of Arizona Alumni Association,Alumni Association,Tucson,AZ,"FIA Card Services, N.A.",10955,286
2012,University of Baltimore Alumni Association,Alumni Association,Baltimore,MD,"FIA Card Services, N.A.",412,0
2012,University of California Irvine Alumni Association,Alumni Association,Irvine,CA,"FIA Card Services, N.A.",4221,21
2012,University of California San Francisco,Alumni Association,San Francisco,CA,"FIA Card Services, N.A.",420,0
2012,University of California Santa Cruz Alumni Association,Alumni Association,Santa Cruz,CA,"FIA Card Services, N.A.",2922,10
2012,University of Central Arkansas Alumni Association,Alumni Association,Conway,AR,"FIA Card Services, N.A.",676,1
2012,University of Central Florida Alumni Association,Alumni Association,Orlando,FL,"FIA Card Services, N.A.",8998,446
2012,University of Central Oklahoma Alumni Association,Alumni Association,Edmond,OK,"FIA Card Services, N.A.",813,0
2012,University of Chicago,University,Chicago,IL,Chase Bank,2267,9
2012,University of Cincinnati,University,Cincinnati,OH,"FIA Card Services, N.A.",348,5
2012,University of Colorado at Colorado Springs Alumni Association,Alumni Association,Colorado Springs,CO,U.S. Bank National Association ND,199,15
2012,University of Colorado Foundation,Foundation,Boulder,CO,"FIA Card Services, N.A.",7753,151
2012,University of Connecticut Alumni AssociationInc,Alumni Association,Storrs,CT,"FIA Card Services, N.A.",7003,70
2012,University of Dayton,University,Dayton,OH,"FIA Card Services, N.A.",1228,0
2012,University of Delaware Alumni Association,Alumni Association,Newark,DE,"FIA Card Services, N.A.",8395,206
2012,University of Denver and the Denver Alumni Association,"Alumni Association, University",Denver,CO,"FIA Card Services, N.A.",849,5
2012,University of Evansville,University,Evansville,IN,"FIA Card Services, N.A.",534,0
2012,"University of Florida Alumni Assicuatuibm Inc., University of Florida Foundation, Inc. and The University Athletic Association, Inc. ","Alumni Association, Foundation, Other",Gainesville,FL,Chase Bank,9103,49
2012,University of Hartford Alumni Association,Alumni Association,West Hartford,MA,U.S. Bank National Association ND,637,59
2012,University of Hawaii at Manoa,University,Honolulu,HI,"FIA Card Services, N.A.",4177,2
2012,University of Houston Alumni Association,Alumni Association,Houston,TX,"FIA Card Services, N.A.",662,428
2012,University of Illinois Alumni Association,Alumni Association,Urbana,IL,University of Illinois Community Credit Union,7526,3306
2012,University of Kentucky Alumni Association,Alumni Association,Lexington,KY,Chase Bank,5435,7
2012,University of Mary Washington Alumni Association and University of Mary Washington Foundation ,"Alumni Association, Foundation",Fredricksburg,VA,"FIA Card Services, N.A.",609,1
2012,"University of Maryland Alumni Association, Inc. and M Club Foundation, University of Maryland, Inc.","Alumni Association, Foundation",College Park,MD,Chase Bank,4563,0
2012,University of Massachusetts Amherst Alumni Association,Alumni Association,Amherst,MA,Capital One,251,257
2012,University of Massachusetts Lowell,University,Lowell,MA,U.S. Bank National Association ND,729,44
2012,University of Memphis,University,Memphis,TN,"FIA Card Services, N.A.",149,2
2012,University of Miami,University,Coral Gables,FL,"FIA Card Services, N.A.",5466,819
2012,University of Minnesota Alumni Association,Alumni Association,Minneapolis,MN,"FIA Card Services, N.A.",719,40
2012,University of Missouri Alumni Association,Alumni Association,Columbia,MO,"FIA Card Services, N.A.",9793,451
2012,University of Missouri St Louis Alumni Association,Alumni Association,St. Louis,MO,"FIA Card Services, N.A.",990,0
2012,University of Montana Alumni Association,Alumni Association,Missoula,MT,Capital One,39,39
2012,University of Nebraska Omaha Alumni Association,Alumni Association,Omaha,NE,Capital One,147,43
2012,University of Nevada Reno Foundation,Foundation,Reno,NV,"FIA Card Services, N.A.",1439,1
2012,University of New Hampshire Alumni Association,Alumni Association,Durham,NH,"FIA Card Services, N.A.",4233,65
2012,University of New Mexico Alumni Association,Alumni Association,Albuquerque,NM,"FIA Card Services, N.A.",2239,89
2012,University of New Orleans International Alumni Association,Alumni Association,New Orleans,LA,Capital One,141,60
2012,University of North Alabama Alumni Association,Alumni Association,Florence,AL,U.S. Bank National Association ND,311,29
2012,University of North Carolina Greensboro Alumni Association,Alumni Association,Greensboro,NC,"FIA Card Services, N.A.",2113,0
2012,University of North Dakota Alumni Association,Alumni Association,Grand Forks,ND,U.S. Bank National Association ND,1791,247
2012,University of North Florida Alumni Association,Alumni Association,Jacksonville,FL,U.S. Bank National Association ND,490,10
2012,University of Northern Iowa Alumni Association,Alumni Association,Cedar Falls,IA,"FIA Card Services, N.A.",3590,3
2012,University of Notre Dame,University,Notre Dame,IN,"FIA Card Services, N.A.",2955,927
2012,"University of Oregon Alumni Association, Inc. ",Alumni Association,Eugene,OR,Chase Bank,2389,0
2012,University of Pittsburgh of the Commonwealth System of Higher Education,University,Pittsburgh,PA,"FIA Card Services, N.A.",5286,4
2012,University of Puerto Rico,University,San Juan,PR,Banco Popular de Puerto Rico,16500,597
2012,University of Redlands,University,Redlands,CA,"FIA Card Services, N.A.",335,0
2012,University of Rhode Island Alumni Association,Alumni Association,Kingston,RI,Capital One,0,0
2012,University of Scranton ,University,Scranton,PA,"FIA Card Services, N.A.",2130,8
2012,University of South Alabama National Alumni Association,Alumni Association,Mobile,AL,Capital One,10,11
2012,University of South Florida Alumni AssociationInc,Alumni Association,Tampa,FL,"FIA Card Services, N.A.",2851,54
2012,University of Southern California,University,Los Angeles,CA,"FIA Card Services, N.A.",18768,1608
2012,University of Southern California,Alumni Association,Los Angeles,CA,USC Credit Union,256,99
2012,University of Southern Indiana Alumni Association,Alumni Association,Evansville,IN,"FIA Card Services, N.A.",391,2
2012,University of Southern Maine,University,Portland,ME,"FIA Card Services, N.A.",165,0
2012,University of Southern Mississippi Alumni AssociationInc,Alumni Association,Hattiesburg,MS,"FIA Card Services, N.A.",2044,135
2012,University of St Thomas,University,Houston,TX,"FIA Card Services, N.A.",332,0
2012,University of Tampa National Alumni Association,Alumni Association,Tampa,FL,"FIA Card Services, N.A.",424,1
2012,University of Tennessee,University,Knoxville,TN,Chase Bank,5184,2
2012,University of Texas at Arlington Alumni Association,Alumni Association,Arlington,TX,"FIA Card Services, N.A.",3207,4
2012,University of Texas at Dallas Alumni Association,Alumni Association,Richardson,TX,"FIA Card Services, N.A.",1071,0
2012,University of Texas at El Paso Alumni Association,Alumni Association,El Paso,TX,"FIA Card Services, N.A.",2581,1
2012,University of Texas at San Antonio Alumni Association,Alumni Association,San Antonio,TX,Capital One,4,4
2012,University of Texas Medical School Houston Alumni Association,Alumni Association,Houston,TX,Capital One,6,3
2012,University of Texas Pan American Alumni AssociationInc,Alumni Association,Edinburg,TX,"FIA Card Services, N.A.",1312,4
2012,University of Texas Tyler Foundation,Foundation,Tyler,TX,UMB Bank,0,0
2012,University of the Incarnate Word,University,San Antonio,TX,"FIA Card Services, N.A.",250,0
2012,University of Tulsa,University,Tulsa,OK,"FIA Card Services, N.A.",539,0
2012,University of Utah Alumni Association,Alumni Association,Salt Lake City,UT,Capital One,235,78
2012,University of Washington Alumni Association,Alumni Association,Seattle,WA,"FIA Card Services, N.A.",5391,187
2012,University of West Florida Foundation Inc,Foundation,Pensacola ,FL,Pen Air Federal Credit Union,55,27
2012,University of Wisconsin Eau Claire Foundation,Foundation,Eau Claire,WI,U.S. Bank National Association ND,571,28
2012,University of Wisconsin Green Bay Alumni Association,Alumni Association,Green Bay,WI,"FIA Card Services, N.A.",557,0
2012,University of Wisconsin Milwaukee Alumni Association,Alumni Association,Milwaukee,WI,U.S. Bank National Association ND,1083,76
2012,University of Wisconsin Oshkosh Foundation ,Foundation,Oshkosh,WI,"FIA Card Services, N.A.",365,0
2012,University of Wisconsin Parkside Alumni Association,Alumni Association,Kenosha,WI,"FIA Card Services, N.A.",169,0
2012,University of Wisconsin Platteville Alumni Association,Alumni Association,Platteville,WI,"FIA Card Services, N.A.",610,0
2012,University of Wisconsin Stevens Point Alumni Association,Alumni Association,Stevens Point,WI,U.S. Bank National Association ND,362,28
2012,University of Wisconsin Whitewater Foundation ,Foundation,Whitewater,WI,"FIA Card Services, N.A.",1482,1
2012,University of Wyoming Alumni Association,Alumni Association,Laramie,WY,Capital One,419,215
2012,Valdosta State University Alumni Association,Alumni Association,Valdosta,GA,"FIA Card Services, N.A.",1347,1
2012,Villanova University,University,Villanova,PA,"FIA Card Services, N.A.",4872,153
2012,Virginia Commonwealth University Alumni Association,Alumni Association,Richmond,VA,"FIA Card Services, N.A.",1227,0
2012,Virginia Tech Alumni Association,Alumni Association,Blacksburg,VA,Chase Bank,9222,2
2012,VMI Alumni Association,Alumni Association,Lexington,VA,"FIA Card Services, N.A.",238,0
2012,Wagner College ,University,Staten Island,NY,"FIA Card Services, N.A.",297,0
2012,Wake Forest University,University,Winston-Salem,NC,"FIA Card Services, N.A.",2647,1
2012,Wartburg College,University,Waverly,IA,"FIA Card Services, N.A.",229,0
2012,Washburn University ,University,Topeka,KS,"INTRUST Bank, N.A.",470,24
2012,Washington and Lee University,University,Lexington,VA,"FIA Card Services, N.A.",113,0
2012,Washington State University Alumni Association,Alumni Association,Pullman,WA,"FIA Card Services, N.A.",6916,123
2012,Wayland Baptist University,University,Plainview,TX,"FIA Card Services, N.A.",371,2
2012,Wayne State University Alumni Assocation ,Alumni Association,Detroit,MI,Capital One,359,66
2012,Waynesburg College,University,Waynesburg,PA,"FIA Card Services, N.A.",218,0
2012,Weber State Alumni Association,Alumni Association,Ogden,VT,U.S. Bank National Association ND,532,40
